paquete_sha,capa,idx,productos,municipio,departamento,departamento_origen,sensor,sensor_date,dano,dano_agrupado,confianza,validacion_campo,event_code,notas,lat,lon,first_seen,snapshot_date
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,135,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.39492174500009,-76.0684616129999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,136,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.395031911000046,-76.06838680599992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,137,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.3949310410000635,-76.06824456599992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,138,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.3946739030000685,-76.0674319009999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,139,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394727855000042,-76.06740064999991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,140,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.3944205980000675,-76.06942879099995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,141,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.396992085000079,-76.06890798499995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,142,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.396902444000091,-76.0690110029999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,143,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.396628715000077,-76.0690001239999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,144,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.397076346000063,-76.06888537799995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,145,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Damage,Damaged Buildings,Medium,Not yet field validated,EQ20260822COL,Destroyed,4.395849930000054,-76.07121052999992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,146,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Damage,Damaged Buildings,Medium,Not yet field validated,EQ20260822COL,Destroyed,4.396028705000049,-76.07135763699995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,147,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Damage,Damaged Buildings,Medium,Not yet field validated,EQ20260822COL,\N,4.396147714000051,-76.07157633599991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,148,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.396036325000068,-76.07093981999992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,149,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.396797928000069,-76.07091643199993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,150,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Damage,Damaged Buildings,Medium,Not yet field validated,EQ20260822COL,\N,4.396410449000086,-76.07191062399994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,151,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Damage,Damaged Buildings,Medium,Not yet field validated,EQ20260822COL,\N,4.39674262300008,-76.07276598599992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,152,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.3960196490000385,-76.07277194499994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,153,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.396058597000092,-76.07253424099991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,154,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.395955000000072,-76.07257954699992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,155,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.396966325000051,-76.0733956709999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,156,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.398129622000056,-76.07225748499991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,157,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.398238229000071,-76.07238875799993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,158,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394681897000055,-76.07198332899992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,159,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394076039000083,-76.07230413799994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,160,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394020244000046,-76.07205580899995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,161,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394608531000074,-76.0717507089999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,162,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394022379000091,-76.07179182999994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,163,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.393244475000074,-76.07216833599995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,164,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.388797142000044,-76.07146794499994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,165,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.391736545000072,-76.07379202999994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,166,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.393598535000081,-76.07488383799995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,167,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.39341451100006,-76.0747262349999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,168,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.395124223000039,-76.0731150659999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,169,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.3946602580000445,-76.07238713899994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,170,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394869078000056,-76.07238568899993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,171,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394792039000038,-76.07226669999994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,172,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394276216000094,-76.07221176699994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,173,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394092203000071,-76.07448245299992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,174,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.394563130000051,-76.07403208399995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,175,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.393840687000079,-76.07367091599991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,176,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.39318103100004,-76.07357556799991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,177,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.393254590000083,-76.07367357399994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,178,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.393305443000088,-76.07369812199994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,179,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Damage,Damaged Buildings,Medium,Not yet field validated,EQ20260822COL,\N,4.389008752000052,-76.06952247999993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,180,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.388116192000041,-76.07226947499993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,181,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.387728411000069,-76.0740590929999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,182,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.387000971000077,-76.07229026099992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,183,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Damage,Damaged Buildings,Medium,Not yet field validated,EQ20260822COL,\N,4.378883565000081,-76.07540586099992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,184,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.3909508000000415,-76.06771459799995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,185,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.390996743000073,-76.06775412699994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,186,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.391037589000064,-76.06778473799994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,187,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.392059778000089,-76.0660268769999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,188,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.399861201000078,-76.06357244299994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260813_BuildingDamageAsessment_Zarzal,189,"4250,4251,4252,4253,4254,4255",Zarzal,Valle del Cauca,catalogo,Pleiades,20260813,Possible Damage,Damaged Buildings,Uncertain,Not yet field validated,EQ20260822COL,\N,4.40026027600004,-76.06329888399995,2026-08-21T09:23:47Z,2026-09-01
